,Unnamed: 0,ID,Population,Labor Part.,Employment,Unemployment,YEAR,AGE,SEX2,HISPAN2,MIGRATE1,PERWT,Total_weighted
2514,2514,37063,234932,65.6,61.5,6.1,2014,27.272727272727273,0.5,0.8636363636363636,22.0,2737.0,60214.0
2515,2515,37067,287928,62.7,56.7,9.5,2014,41.6,0.8,0.4,5.0,332.0,1660.0
2516,2516,37081,408910,63.0,58.4,7.1,2014,27.055555555555557,0.4444444444444444,0.9444444444444444,18.0,2787.0,50166.0
2517,2517,37085,95679,58.0,46.6,12.8,2014,28.0,0.0,0.0,1.0,6.0,6.0
2518,2518,37101,136467,64.0,59.3,7.0,2014,34.0,1.0,0.0,1.0,89.0,89.0
2519,2519,37119,789140,72.4,66.2,8.5,2014,23.35,0.475,0.7,40.0,4658.0,186320.0
2520,2520,37135,116239,66.5,61.6,7.1,2014,27.54545454545455,0.4545454545454545,0.9090909090909092,22.0,2391.0,52602.0
2521,2521,37183,775729,71.4,67.6,5.3,2014,28.974358974358967,0.5897435897435898,0.7692307692307693,39.0,5596.0,218244.0
2522,2522,37191,97508,60.1,51.0,11.5,2014,9.5,1.0,0.0,2.0,663.0,1326.0
2523,2523,38017,133267,74.7,72.1,3.4,2014,50.66666666666666,0.6666666666666666,1.0,3.0,292.0,876.0
2524,2524,39017,293843,66.1,61.9,6.4,2014,21.0,0.4,0.9,10.0,700.0,7000.0
2525,2525,39035,1021716,63.4,57.1,10.0,2014,30.625,0.375,0.96875,32.0,4137.0,132384.0
2526,2526,39041,142511,70.6,68.6,2.7,2014,34.0,1.0,1.0,1.0,121.0,121.0
2527,2527,39049,968163,70.2,65.9,6.0,2014,30.394736842105264,0.4473684210526316,0.8421052631578947,38.0,6570.0,249660.0
2528,2528,39057,133954,62.6,57.3,6.4,2014,21.857142857142854,0.5714285714285714,1.0,7.0,303.0,2121.0
2529,2529,39061,638881,66.6,61.0,8.4,2014,26.63333333333333,0.5333333333333333,1.0,30.0,3421.0,102630.0
2530,2530,39089,133684,66.4,63.2,4.8,2014,20.33333333333333,0.3333333333333333,1.0,9.0,969.0,8721.0
2531,2531,39093,242935,62.1,57.2,7.8,2014,17.4,1.0,1.0,5.0,276.0,1380.0
2532,2532,39103,139574,69.3,66.0,4.7,2014,23.5,1.0,1.0,2.0,137.0,274.0
2533,2533,39109,82375,64.4,61.8,3.8,2014,19.5,0.75,1.0,4.0,707.0,2828.0
2534,2534,39113,427058,61.6,55.5,9.1,2014,25.75,0.75,1.0,4.0,245.0,980.0
2535,2535,39133,135172,67.2,61.5,8.5,2014,23.33333333333333,0.16666666666666666,0.6666666666666666,6.0,669.0,4014.0
2536,2536,39153,439064,64.5,60.2,6.7,2014,15.5,0.0,1.0,2.0,169.0,338.0
2537,2537,39165,170112,65.3,62.0,5.0,2014,27.75,0.75,0.5,4.0,465.0,1860.0
2538,2538,39169,90092,61.9,59.0,4.6,2014,23.5,1.0,1.0,2.0,189.0,378.0
2539,2539,40027,215995,66.2,62.8,4.1,2014,18.571428571428573,0.5,0.8571428571428571,14.0,1591.0,22274.0
2540,2540,40109,590485,65.5,60.8,6.1,2014,27.07142857142857,0.5,0.7857142857142857,14.0,2715.0,38010.0
2541,2541,41017,137740,61.7,57.7,6.6,2014,78.0,1.0,0.0,1.0,354.0,354.0
2542,2542,41029,171382,56.9,51.9,8.8,2014,1.0,0.0,1.0,1.0,187.0,187.0
2543,2543,41039,297984,59.4,54.8,7.5,2014,31.0,0.5,1.0,4.0,372.0,1488.0
2544,2544,41047,252577,60.3,55.0,8.6,2014,16.333333333333332,0.6666666666666666,0.16666666666666666,6.0,1114.0,6684.0
2545,2545,41051,636606,68.7,63.3,7.7,2014,27.65714285714286,0.4857142857142857,0.9428571428571428,35.0,4901.0,171535.0
2546,2546,41067,440959,68.1,63.4,6.8,2014,35.43478260869565,0.6086956521739131,0.8260869565217391,23.0,2547.0,58581.0
2547,2547,42003,1024620,64.4,60.1,6.6,2014,28.97142857142857,0.5142857142857142,0.9142857142857144,35.0,5012.0,175420.0
2548,2548,42011,330631,65.6,59.9,8.7,2014,45.5,0.0,1.0,2.0,171.0,342.0
2549,2549,42017,510747,68.2,64.0,6.1,2014,28.0,0.8333333333333334,1.0,6.0,967.0,5802.0
2550,2550,42019,151892,64.4,60.9,5.4,2014,15.5,0.0,0.5,2.0,94.0,188.0
2551,2551,42027,136668,57.2,54.5,4.6,2014,26.07692307692308,0.6153846153846154,0.9230769230769232,13.0,3815.0,49595.0
2552,2552,42029,406461,69.1,65.6,5.1,2014,30.13333333333333,0.4666666666666667,0.3333333333333333,15.0,3435.0,51525.0
2553,2553,42043,217970,64.3,60.6,5.7,2014,18.625,0.625,0.9375,16.0,2497.0,39952.0
2554,2554,42045,452278,64.0,59.2,7.4,2014,30.57142857142857,0.5,1.0,14.0,1340.0,18760.0
2555,2555,42049,224846,60.7,56.5,6.8,2014,18.25,0.25,1.0,4.0,305.0,1220.0
2556,2556,42071,418796,66.3,63.5,4.2,2014,32.166666666666664,0.3333333333333333,0.6666666666666666,6.0,881.0,5286.0
2557,2557,42091,657593,68.9,65.1,5.5,2014,31.66666666666667,0.6333333333333333,0.9,30.0,3448.0,103440.0
2558,2558,42101,1249699,59.8,52.2,12.8,2014,31.19565217391305,0.4565217391304348,0.8478260869565217,46.0,8837.0,406502.0
2559,2559,42107,120807,56.5,52.3,7.5,2014,16.0,1.0,0.0,1.0,22.0,22.0
2560,2560,42129,299578,61.9,58.6,5.3,2014,24.0,0.0,0.0,1.0,15.0,15.0
2561,2561,42133,354148,66.2,62.2,5.9,2014,34.0,0.0,1.0,1.0,148.0,148.0
2562,2562,44003,137272,67.7,62.1,8.3,2014,32.0,1.0,1.0,1.0,69.0,69.0
2563,2563,44007,513833,64.3,58.7,8.5,2014,33.65625,0.65625,0.9375,32.0,3751.0,120032.0
2564,2564,44009,106979,63.3,59.5,5.8,2014,15.0,0.0,0.0,1.0,128.0,128.0
2565,2565,45051,247464,58.1,53.9,7.1,2014,58.07692307692307,0.4615384615384616,0.5384615384615384,13.0,1898.0,24674.0
2566,2566,45083,231508,60.3,56.2,6.8,2014,38.0,0.4,0.6,5.0,346.0,1730.0
2567,2567,45091,191688,66.4,60.5,9.0,2014,25.0,0.3333333333333333,1.0,3.0,216.0,648.0
2568,2568,47037,538443,70.0,65.5,6.4,2014,26.85185185185185,0.5555555555555556,0.7407407407407407,27.0,2953.0,79731.0
2569,2569,47065,285314,63.1,58.1,7.6,2014,23.0,1.0,1.0,2.0,132.0,264.0
2570,2570,47149,224535,68.0,63.6,6.2,2014,32.6,0.2,0.6,5.0,1286.0,6430.0
2571,2571,47157,725940,64.5,58.5,9.0,2014,33.888888888888886,0.5555555555555556,0.6666666666666666,9.0,1002.0,9018.0
2572,2572,47179,104027,58.3,54.7,6.2,2014,26.0,1.0,1.0,1.0,78.0,78.0
2573,2573,47187,154319,69.3,66.3,4.2,2014,16.0,0.0,1.0,1.0,500.0,500.0
2574,2574,47189,98751,66.3,63.3,4.5,2014,62.5,0.5,1.0,2.0,144.0,288.0
2575,2575,48027,246783,67.9,55.7,8.2,2014,28.142857142857146,0.42857142857142855,0.2857142857142857,7.0,559.0,3913.0
2576,2576,48029,1423356,65.2,59.8,6.6,2014,28.98113207547169,0.4339622641509434,0.6226415094339622,53.0,7088.0,375664.0
2577,2577,48041,170060,63.4,59.8,5.6,2014,24.03448275862069,0.3793103448275862,0.9655172413793104,29.0,2978.0,86362.0
2578,2578,48061,302503,54.2,49.7,8.2,2014,31.64516129032258,0.2903225806451613,0.2258064516129032,31.0,1910.0,59210.0
2579,2579,48085,672587,72.4,68.7,5.1,2014,37.1764705882353,0.4705882352941176,0.8823529411764706,51.0,5781.0,294831.0
2580,2580,48091,97656,58.5,56.5,3.4,2014,45.0,0.0,0.5,2.0,207.0,414.0
2581,2581,48113,1910448,68.5,63.9,6.7,2014,28.37606837606837,0.45299145299145294,0.5470085470085471,117.0,16292.0,1906164.0
2582,2582,48121,579324,73.1,69.4,4.9,2014,30.17857142857143,0.6785714285714286,0.8928571428571429,28.0,2597.0,72716.0
2583,2583,48135,111960,67.7,64.1,5.3,2014,37.5,0.5,0.0,2.0,220.0,440.0
2584,2584,48139,120831,65.2,62.3,4.4,2014,22.0,0.0,0.0,4.0,1007.0,4028.0
2585,2585,48141,624045,60.5,52.9,8.2,2014,36.51162790697674,0.4418604651162791,0.2790697674418605,43.0,5478.0,235554.0
2586,2586,48157,515600,66.3,63.1,4.9,2014,31.641509433962263,0.5283018867924528,0.7547169811320755,53.0,6734.0,356902.0
2587,2587,48167,245411,63.5,59.8,5.6,2014,42.833333333333336,0.3333333333333333,0.3333333333333333,6.0,2014.0,12084.0
2588,2588,48183,95293,62.3,59.0,5.3,2014,27.0,0.25,0.25,4.0,451.0,1804.0
2589,2589,48187,114174,63.8,59.6,5.6,2014,46.8,0.6,1.0,5.0,330.0,1650.0
2590,2590,48201,3359448,68.5,64.3,6.1,2014,30.79020979020979,0.4965034965034965,0.6678321678321678,286.0,45129.0,12906894.0
2591,2591,48209,145857,65.5,60.6,7.2,2014,32.2,0.6,0.4,5.0,988.0,4940.0
2592,2592,48215,581033,57.4,52.1,9.3,2014,42.645161290322584,0.41935483870967744,0.2903225806451613,31.0,3247.0,100657.0
2593,2593,48245,199507,56.3,51.9,7.8,2014,25.875,0.75,0.75,8.0,410.0,3280.0
2594,2594,48257,83941,66.1,60.1,9.0,2014,48.5,1.0,1.0,2.0,233.0,466.0
2595,2595,48303,229698,66.2,63.3,4.4,2014,25.75,0.75,1.0,4.0,387.0,1548.0
2596,2596,48309,190120,59.8,57.0,4.7,2014,29.0,0.0,0.0,1.0,58.0,58.0
2597,2597,48329,116738,72.7,69.9,3.8,2014,34.0,0.75,0.5,4.0,853.0,3412.0
2598,2598,48339,395794,64.7,61.6,4.5,2014,33.5,0.5714285714285714,0.5,14.0,1907.0,26698.0
2599,2599,48355,277278,64.4,59.5,6.9,2014,32.0,0.5,0.0,2.0,274.0,548.0
2600,2600,48375,91270,60.6,57.3,5.3,2014,38.846153846153854,0.5384615384615384,0.7692307692307693,13.0,1788.0,23244.0
2601,2601,48381,99781,71.1,69.2,2.6,2014,25.0,1.0,1.0,1.0,81.0,81.0
2602,2602,48423,171075,59.9,55.5,7.1,2014,38.25,0.75,0.5,4.0,452.0,1808.0
2603,2603,48439,1475348,68.0,63.6,6.2,2014,29.5531914893617,0.44680851063829785,0.6595744680851063,47.0,7249.0,340703.0
2604,2604,48441,104672,66.8,60.1,5.4,2014,16.8,0.6,1.0,5.0,1153.0,5765.0
2605,2605,48451,92478,59.7,55.9,2.5,2014,15.666666666666664,0.6666666666666666,0.0,6.0,1092.0,6552.0
2606,2606,48453,910307,70.9,67.7,4.4,2014,26.85333333333333,0.4533333333333333,0.6,75.0,10168.0,762600.0
2607,2607,48479,185123,58.3,54.5,6.5,2014,33.186046511627914,0.32558139534883723,0.06976744186046513,43.0,2954.0,127022.0
2608,2608,48485,105543,61.7,53.2,6.0,2014,22.5,0.5,1.0,4.0,646.0,2584.0
2609,2609,48491,370796,68.9,65.7,4.3,2014,26.947368421052627,0.7368421052631579,0.6842105263157895,19.0,2000.0,38000.0
2610,2610,49035,813098,71.0,67.6,4.6,2014,27.853658536585368,0.4634146341463415,0.8780487804878049,41.0,5371.0,220211.0
2611,2611,49049,383699,68.0,64.7,4.8,2014,21.69230769230769,0.3076923076923077,0.7692307692307693,13.0,1484.0,19292.0
2612,2612,49057,178779,68.4,63.4,6.7,2014,51.66666666666666,0.6666666666666666,0.3333333333333333,3.0,332.0,996.0
2613,2613,51013,191047,78.2,74.1,3.2,2014,26.894736842105264,0.5,0.9473684210526316,38.0,3537.0,134406.0
2614,2614,51041,260859,69.7,65.5,5.3,2014,54.444444444444436,0.5555555555555556,1.0,9.0,1196.0,10764.0
2615,2615,51087,254760,70.7,66.0,6.6,2014,28.818181818181817,0.7272727272727273,0.9090909090909092,11.0,1246.0,13706.0
2616,2616,51107,266862,75.3,71.5,4.1,2014,39.138888888888886,0.6111111111111112,0.9722222222222222,36.0,3986.0,143496.0
2617,2617,51510,125405,79.8,75.3,3.8,2014,25.53125,0.53125,0.90625,32.0,5611.0,179552.0
2618,2618,51650,110571,66.4,56.0,9.7,2014,24.5,0.5,1.0,2.0,338.0,676.0
2619,2619,51700,144476,68.5,57.7,8.4,2014,29.5,0.5,0.75,4.0,558.0,2232.0
2620,2620,51760,181491,67.1,60.2,10.1,2014,44.0,0.5,0.75,4.0,490.0,1960.0
2621,2621,51810,358921,70.3,60.6,5.3,2014,30.0,0.6666666666666666,1.0,3.0,197.0,591.0
2622,2622,53011,350596,64.4,59.7,7.2,2014,29.625,0.375,1.0,8.0,952.0,7616.0
2623,2623,53033,1690664,69.2,65.5,5.1,2014,31.33888888888889,0.5444444444444444,0.95,180.0,24883.0,4478940.0
2624,2624,53035,207715,61.4,52.3,6.2,2014,20.0,1.0,1.0,2.0,568.0,1136.0
2625,2625,53053,653619,64.3,57.0,7.6,2014,40.2,0.7,0.9,10.0,1401.0,14010.0
2626,2626,53061,604614,67.4,62.7,6.0,2014,45.84615384615386,0.6153846153846154,0.9230769230769232,13.0,2177.0,28301.0
2627,2627,53063,387509,59.6,55.2,6.1,2014,30.0,1.0,1.0,2.0,142.0,284.0
2628,2628,53067,212954,64.8,57.8,7.8,2014,33.5,0.625,1.0,8.0,808.0,6464.0
2629,2629,53073,169752,64.2,58.4,8.9,2014,39.833333333333336,0.3333333333333333,1.0,6.0,671.0,4026.0
2630,2630,53077,181335,61.0,56.8,6.8,2014,27.5,0.0,0.5,2.0,280.0,560.0
2631,2631,55009,201312,68.5,65.1,5.0,2014,21.4,0.4,1.0,5.0,1361.0,6805.0
2632,2632,55025,419540,72.7,69.0,5.1,2014,25.875,0.625,1.0,8.0,1222.0,9776.0
2633,2633,55073,108499,69.1,65.9,4.5,2014,19.0,0.0,1.0,1.0,76.0,76.0
2634,2634,55079,746196,65.6,60.0,8.5,2014,28.73333333333333,0.6,0.9333333333333332,15.0,1443.0,21645.0
2635,2635,55087,143599,69.5,67.1,3.4,2014,18.25,0.5,1.0,8.0,852.0,6816.0
2636,2636,55117,92043,69.2,66.2,4.3,2014,28.0,0.0,1.0,3.0,171.0,513.0
2637,2637,55127,83748,68.6,64.8,5.6,2014,16.5,1.0,1.0,2.0,165.0,330.0
2638,2638,55133,317834,69.0,66.7,3.3,2014,18.25,1.0,0.75,4.0,430.0,1720.0
2639,2639,1055,82860,55.3,52.8,4.6,2015,34.0,1.0,1.0,1.0,64.0,64.0
2640,2640,1073,524885,63.3,58.3,7.8,2015,26.0,0.3333333333333333,0.6666666666666666,3.0,292.0,876.0
2641,2641,1081,127060,61.3,57.6,5.4,2015,29.33333333333333,0.5,1.0,6.0,681.0,4086.0
2642,2642,1097,326702,57.5,53.5,6.6,2015,23.5,0.0,1.0,2.0,350.0,700.0
2643,2643,1117,164117,65.0,62.4,4.0,2015,25.0,0.0,0.0,1.0,96.0,96.0
2644,2644,4005,113457,63.4,57.9,8.3,2015,25.83333333333333,0.4166666666666667,0.8333333333333334,12.0,751.0,9012.0
2645,2645,4013,3256158,63.1,59.4,5.6,2015,40.7,0.4352941176470588,0.6529411764705882,170.0,16942.0,2880140.0
2646,2646,4019,817168,57.9,52.6,8.3,2015,29.698113207547173,0.33962264150943394,0.7547169811320755,53.0,6148.0,325844.0
2647,2647,4025,188960,47.6,44.8,6.0,2015,25.6,0.0,0.6,5.0,229.0,1145.0
2648,2648,4027,158011,54.3,45.6,12.5,2015,44.73333333333333,0.13333333333333333,0.5333333333333333,15.0,930.0,13950.0
2649,2649,5007,190715,63.9,61.9,2.9,2015,21.83333333333333,0.8333333333333334,1.0,6.0,1598.0,9588.0
2650,2650,5119,309236,62.5,58.4,5.2,2015,30.66666666666667,0.6666666666666666,0.6666666666666666,3.0,238.0,714.0
2651,2651,5125,92321,63.1,60.9,3.5,2015,15.0,1.0,1.0,1.0,64.0,64.0
2652,2652,5143,174954,64.1,60.7,5.2,2015,48.36363636363637,0.4545454545454545,0.6363636363636364,11.0,1537.0,16907.0
2653,2653,6001,1327805,66.6,63.0,5.3,2015,32.72727272727273,0.5389610389610391,0.8636363636363636,154.0,17607.0,2711478.0
2654,2654,6007,184984,55.9,50.1,10.5,2015,30.0,1.0,1.0,1.0,65.0,65.0
2655,2655,6013,895368,64.0,59.9,6.4,2015,29.0,0.5789473684210527,0.7543859649122807,57.0,6085.0,346845.0
2656,2656,6017,151602,57.8,52.7,8.7,2015,24.0,0.5,0.5,2.0,487.0,974.0
2657,2657,6019,725355,60.8,54.8,9.9,2015,25.96,0.36,0.84,25.0,2785.0,69625.0
2658,2658,6023,111812,57.0,52.9,7.2,2015,16.5,0.0,1.0,2.0,222.0,444.0
2659,2659,6025,134465,53.9,44.6,16.5,2015,31.42857142857143,1.0,0.0,7.0,723.0,5061.0
2660,2660,6029,651998,59.8,52.9,11.0,2015,42.10526315789474,0.4736842105263158,0.7894736842105263,19.0,1836.0,34884.0
2661,2661,6031,113391,54.9,46.6,8.8,2015,45.0,1.0,0.0,1.0,296.0,296.0
2663,2663,6041,213603,63.2,60.9,3.5,2015,22.0,0.42857142857142855,1.0,7.0,633.0,4431.0
2664,2664,6047,198216,56.4,49.7,12.0,2015,32.90909090909091,0.3636363636363637,0.8181818181818182,11.0,1710.0,18810.0
2665,2665,6055,115251,64.1,61.3,4.4,2015,42.8,0.6,0.6,5.0,393.0,1965.0
2666,2666,6059,2539295,65.1,61.4,5.5,2015,31.96913580246914,0.4691358024691358,0.8888888888888888,162.0,21862.0,3541644.0
2667,2667,6061,301192,59.1,55.3,6.0,2015,42.470588235294116,0.6470588235294118,1.0,17.0,2259.0,38403.0
2668,2668,6065,1822118,59.7,53.8,9.6,2015,45.5,0.5512820512820513,0.6794871794871795,78.0,10129.0,790062.0
2669,2669,6067,1179562,62.1,56.9,8.3,2015,32.15151515151515,0.6212121212121212,0.9393939393939394,66.0,6853.0,452298.0
2670,2670,6071,1623748,60.5,54.0,9.5,2015,37.586206896551715,0.5344827586206896,0.6724137931034483,58.0,7054.0,409132.0
2671,2671,6073,2652326,65.4,58.5,6.9,2015,32.20689655172413,0.5229885057471264,0.7241379310344828,174.0,28064.0,4883136.0
2672,2672,6075,760939,70.2,66.5,5.1,2015,29.044117647058826,0.5294117647058824,0.9411764705882352,68.0,7373.0,501364.0
2673,2673,6077,548879,60.0,53.3,11.1,2015,37.518518518518526,0.5185185185185185,0.7037037037037037,27.0,3723.0,100521.0
2674,2674,6079,236308,58.2,54.5,4.9,2015,34.5,0.5,0.5,2.0,212.0,424.0
2675,2675,6081,620495,68.0,64.6,5.0,2015,30.09090909090909,0.6060606060606061,0.7878787878787878,66.0,9744.0,643104.0
2676,2676,6083,356206,64.7,60.1,6.2,2015,24.68,0.48,0.8,25.0,2382.0,59550.0
2677,2677,6085,1529507,66.8,63.2,5.3,2015,32.85232067510549,0.5443037974683544,0.9367088607594936,237.0,26331.0,6240447.0
2678,2678,6087,226071,61.6,58.4,5.1,2015,20.0,0.8,1.0,5.0,310.0,1550.0
2679,2679,6089,145944,52.5,49.6,5.7,2015,26.33333333333333,0.0,1.0,3.0,905.0,2715.0
2680,2680,6095,348462,62.1,55.6,8.7,2015,43.4375,0.625,0.875,16.0,1771.0,28336.0
2681,2681,6097,411102,64.8,60.8,5.8,2015,30.8,0.4,0.6,10.0,875.0,8750.0
2682,2682,6099,408949,59.6,52.8,11.3,2015,36.5,0.3333333333333333,0.6666666666666666,6.0,1055.0,6330.0
2683,2683,6107,330900,56.7,51.4,9.3,2015,29.83333333333333,0.6666666666666666,0.0,6.0,927.0,5562.0
2684,2684,6111,672407,65.1,60.3,6.7,2015,39.14814814814815,0.5555555555555556,0.5185185185185185,27.0,3388.0,91476.0
2685,2685,6113,172396,61.5,56.5,7.9,2015,27.075,0.525,0.925,40.0,4735.0,189400.0
2686,2686,8069,273136,67.5,63.9,5.2,2015,22.53333333333333,0.5333333333333333,0.8666666666666667,15.0,1191.0,17865.0
2687,2687,9001,754903,67.8,62.6,7.7,2015,32.736842105263165,0.4912280701754386,0.6842105263157895,57.0,6665.0,379905.0
2688,2688,9003,727201,66.1,61.5,7.0,2015,29.510638297872337,0.5319148936170213,0.8297872340425532,47.0,5187.0,243789.0
2689,2689,9005,151883,67.5,63.6,5.7,2015,21.0,0.5,1.0,2.0,157.0,314.0
2690,2690,9007,137066,67.8,63.9,5.6,2015,27.0,0.0,1.0,1.0,215.0,215.0
2691,2691,9009,704794,65.3,60.7,6.9,2015,35.875,0.4583333333333333,0.9583333333333334,24.0,3159.0,75816.0
2692,2692,9011,223781,66.9,58.7,8.1,2015,28.33333333333333,0.3333333333333333,1.0,3.0,364.0,1092.0
2693,2693,9013,128122,68.2,64.8,5.0,2015,40.333333333333336,1.0,1.0,3.0,179.0,537.0
2694,2694,9015,95127,67.2,64.0,4.6,2015,25.0,1.0,1.0,1.0,134.0,134.0
2695,2695,10001,138948,60.6,55.6,5.5,2015,43.33333333333334,0.6666666666666666,1.0,3.0,442.0,1326.0
2696,2696,10003,448300,65.9,62.1,5.7,2015,34.32142857142857,0.5,0.7857142857142857,28.0,2782.0,77896.0
2697,2697,10005,178002,55.2,51.6,6.4,2015,40.66666666666666,0.3333333333333333,1.0,3.0,405.0,1215.0
2698,2698,12001,218228,58.9,55.7,5.4,2015,31.13636363636364,0.3181818181818182,0.9545454545454546,22.0,2131.0,46882.0
2699,2699,12009,476378,54.4,50.8,6.1,2015,37.41666666666666,0.5,0.75,12.0,1054.0,12648.0
2700,2700,12011,1535382,66.7,61.4,7.8,2015,42.4010989010989,0.521978021978022,0.5824175824175825,182.0,23843.0,4339426.0
2701,2701,12015,153663,43.9,40.3,8.3,2015,64.5,0.16666666666666666,0.8333333333333334,6.0,327.0,1962.0
2702,2702,12017,122740,40.1,36.2,9.7,2015,36.0,0.5,0.5,2.0,106.0,212.0
2703,2703,12019,161288,62.0,54.5,10.3,2015,44.66666666666666,1.0,0.6666666666666666,3.0,404.0,1212.0
2704,2704,12021,300290,53.1,50.6,4.8,2015,43.38095238095239,0.4761904761904762,0.6190476190476191,21.0,2363.0,49623.0
2705,2705,12031,724401,66.0,59.9,7.0,2015,29.615384615384606,0.5384615384615384,0.8461538461538461,26.0,3247.0,84422.0
2706,2706,12033,254546,61.4,53.8,6.6,2015,34.0,0.6,1.0,5.0,424.0,2120.0
2707,2707,12053,149240,46.7,42.6,8.8,2015,59.111111111111114,0.6666666666666666,1.0,9.0,817.0,7353.0
2708,2708,12057,1072845,64.3,59.4,6.8,2015,34.16923076923077,0.4307692307692308,0.6307692307692307,65.0,6622.0,430430.0
2709,2709,12061,124878,46.8,42.0,10.0,2015,53.0,0.4,0.4,5.0,836.0,4180.0
2710,2710,12071,587162,50.9,47.2,7.1,2015,42.61904761904762,0.5476190476190477,0.8095238095238095,42.0,4821.0,202482.0
2711,2711,12073,237962,65.6,59.7,9.0,2015,31.066666666666666,0.4,0.7333333333333333,15.0,1558.0,23370.0
2712,2712,12081,302042,52.8,49.1,6.9,2015,48.90909090909091,0.4545454545454545,0.6363636363636364,11.0,1419.0,15609.0
2713,2713,12083,286389,43.9,38.8,11.6,2015,14.0,0.0,0.0,1.0,2.0,2.0
2714,2714,12085,132859,51.8,49.4,4.8,2015,56.125,0.375,0.5,8.0,733.0,5864.0
2715,2715,12091,159032,64.5,54.6,7.5,2015,27.25,0.875,0.875,8.0,459.0,3672.0
2716,2716,12095,1029223,67.8,63.7,6.1,2015,32.449438202247194,0.4719101123595506,0.5505617977528089,89.0,12149.0,1081261.0
2717,2717,12097,253890,60.9,56.6,6.9,2015,31.272727272727273,0.4545454545454545,0.7272727272727273,11.0,1973.0,21703.0
2718,2718,12099,1179142,59.6,55.4,6.9,2015,41.217741935483865,0.4838709677419355,0.6048387096774194,124.0,15727.0,1950148.0
2719,2719,12101,409077,53.2,49.7,6.4,2015,52.62962962962962,0.4814814814814815,0.7777777777777778,27.0,1700.0,45900.0
2720,2720,12103,809342,58.6,55.1,5.8,2015,51.0,0.5151515151515151,1.0,33.0,3329.0,109857.0
2721,2721,12105,518961,54.6,49.9,8.5,2015,40.615384615384606,0.38461538461538464,0.7692307692307693,13.0,1906.0,24778.0
2722,2722,12111,244748,53.9,49.3,8.5,2015,32.57142857142857,0.5714285714285714,0.42857142857142855,7.0,3376.0,23632.0
2723,2723,12113,134031,59.6,54.0,6.4,2015,53.0,0.0,0.0,1.0,17.0,17.0
2724,2724,12115,352611,48.0,45.0,6.2,2015,63.11764705882353,0.6470588235294118,0.8235294117647058,17.0,1426.0,24242.0
2725,2725,12117,365664,64.8,59.6,7.4,2015,40.6,0.5,0.6,10.0,931.0,9310.0
2726,2726,13021,119481,56.4,51.5,8.2,2015,27.5,0.0,0.0,4.0,715.0,2860.0
2727,2727,13051,230171,65.6,58.0,9.3,2015,29.52941176470589,0.4705882352941176,0.7058823529411765,17.0,2355.0,40035.0
2728,2728,13059,104398,59.2,55.3,6.4,2015,23.58333333333333,0.5,1.0,12.0,1344.0,16128.0
2729,2729,13063,204989,66.4,59.2,10.6,2015,29.4,0.6,1.0,5.0,527.0,2635.0
2730,2730,13067,579458,70.5,66.3,5.9,2015,35.93103448275862,0.5172413793103449,0.8620689655172413,29.0,5356.0,155324.0
2731,2731,13077,107246,64.9,61.4,5.5,2015,10.0,0.0,1.0,2.0,121.0,242.0
2732,2732,13097,107458,66.4,60.6,8.8,2015,65.33333333333333,0.6666666666666666,0.0,3.0,354.0,1062.0
2733,2733,13113,88748,61.2,59.0,3.4,2015,28.0,1.0,1.0,1.0,98.0,98.0
2734,2734,13117,158861,68.9,65.5,4.8,2015,26.33333333333333,0.3333333333333333,1.0,3.0,247.0,741.0
2735,2735,13135,680966,68.6,64.4,5.9,2015,31.5,0.7777777777777778,0.7777777777777778,18.0,2660.0,47880.0
2736,2736,13185,87840,58.6,50.7,9.7,2015,29.0,1.0,1.0,2.0,255.0,510.0
2737,2737,13245,159975,58.8,49.6,9.2,2015,33.0,0.0,1.0,1.0,95.0,95.0
2738,2738,13313,79335,64.2,61.2,4.6,2015,19.5,1.0,1.0,2.0,134.0,268.0
2739,2739,16019,79466,63.1,60.7,3.8,2015,21.33333333333333,0.0,0.3333333333333333,3.0,635.0,1905.0
2740,2740,17019,172922,61.6,58.7,4.5,2015,29.179487179487186,0.5897435897435898,1.0,39.0,3259.0,127101.0
2741,2741,17031,4192206,65.6,60.1,8.3,2015,28.08411214953271,0.4485981308411215,0.9158878504672896,214.0,31551.0,6751914.0
2742,2742,17037,83694,66.4,60.6,8.6,2015,26.0,0.5,1.0,2.0,219.0,438.0
2743,2743,17043,742816,69.3,66.0,4.6,2015,39.875,0.525,0.9,40.0,4479.0,179160.0
2744,2744,17089,407122,69.0,65.3,5.3,2015,32.77777777777778,0.6666666666666666,0.4444444444444444,9.0,1683.0,15147.0
2745,2745,17097,550103,69.6,63.8,5.8,2015,40.125,0.4375,0.5625,16.0,2184.0,34944.0
2746,2746,17113,139725,68.2,65.7,3.7,2015,23.4,0.6,1.0,5.0,601.0,3005.0
2747,2747,17119,214241,62.5,57.9,7.3,2015,39.5,0.5,1.0,2.0,385.0,770.0
2748,2748,17167,158575,63.4,58.7,7.1,2015,25.66666666666667,0.3333333333333333,0.8333333333333334,6.0,627.0,3762.0
2749,2749,17197,530323,68.7,64.6,5.9,2015,56.2,0.8,0.8,5.0,587.0,2935.0
2750,2750,18003,281702,66.4,62.4,5.9,2015,22.75,0.5833333333333334,1.0,12.0,642.0,7704.0
2751,2751,18081,115734,65.9,62.3,4.5,2015,25.0,0.0,1.0,3.0,173.0,519.0
